Status,Paper ID,Title,openml-suites-2021,openml-python-2021,openml-2014,openml-r-2017,paper url
TRUE,1196,モデル圧縮におけるクラス不均衡に着目した疑似データ生成手法の提案,FALSE,FALSE,TRUE,FALSE,https://ipsj.ixsq.nii.ac.jp/ej/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=190375&item_no=1&page_id=13&block_id=8
TRUE,510,Evaluation-as-a-service for the computational sciences: Overview and outlook,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3239570
TRUE,1284,Exploiting problem structure in privacy-preserving optimization and machine learning,FALSE,FALSE,TRUE,FALSE,https://hal.science/tel-04346432/
TRUE,1079,Exploring the Reduction of Configuration Spaces of Workflows,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-45275-8_3
TRUE,1398,A comparison of AutoML hyperparameter optimization tools for tabular data,FALSE,FALSE,TRUE,FALSE,https://digital.maag.ysu.edu:8443/xmlui/bitstream/handle/1989/17340/b28006914.pdf?sequence=1
TRUE,805,Toward Data-centric Automated Machine Learning,FALSE,FALSE,TRUE,FALSE,https://repository.rice.edu/bitstream/handle/1911/115116/LAI-DOCUMENT-2023.pdf?sequence=1
TRUE,1062,Design patterns for resource-constrained automated deep-learning methods,FALSE,FALSE,TRUE,FALSE,https://www.mdpi.com/2673-2688/1/4/31
TRUE,613,Shift happens: Adjusting classifiers,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-030-46147-8_4
TRUE,416,An empirical study on hyperparameter tuning of decision trees,FALSE,FALSE,TRUE,FALSE,https://www.academia.edu/download/107090744/1812.02207v1.pdf
TRUE,79,Towards algorithm-agnostic uncertainty estimation: Predicting classification error in an automated machine learning setting,TRUE,FALSE,FALSE,FALSE,https://www.automl.org/wp-content/uploads/2020/07/AutoML_2020_paper_40.pdf
TRUE,929,Approach to building a web-based expert system interface and its application for software provisioning in clouds,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/7321464/
TRUE,1693,Distributed semi-supervised learning with positive and unlabeled data,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/9985903/
TRUE,1486,Is deep learning on tabular data enough? An assessment,FALSE,FALSE,TRUE,FALSE,https://ftp.saiconference.com/Downloads/Volume13No4/Paper_54-Is_Deep_Learning_on_Tabular_Data_Enough.pdf
TRUE,446,FEDHPO-BENCH: a benchmark suite for federated hyperparameter optimization,TRUE,FALSE,FALSE,FALSE,https://proceedings.mlr.press/v202/wang23n.html
TRUE,353,Design of the knowledge representation in the StairwAI AI Asset Management System-2nd version,FALSE,FALSE,TRUE,FALSE,https://stairwai.nws.cs.unibo.it/wp-content/uploads/2023/06/StairwAI_D3.2.pdf
TRUE,1095,Kernel-based multilayer extreme learning machines for representation learning,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/7801860/
TRUE,52,ConfusionFlow: A model-agnostic visualization for temporal analysis of classifier confusion,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/9149790/
TRUE,1134,"Efficient global optimization: Motivation, variations and applications",FALSE,FALSE,TRUE,FALSE,https://core.ac.uk/download/pdf/55513884.pdf
TRUE,1690,A framework for user assistance on predictive models,FALSE,FALSE,TRUE,FALSE,https://hal.science/hal-03138319/
TRUE,1606,New label noise injection methods for the evaluation of noise filters,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S0950705118304829
TRUE,226,Simplest Streaming Trees,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2110.08483
TRUE,80,Learning the impact of data pre-processing in data analysis,FALSE,FALSE,TRUE,FALSE,https://upcommons.upc.edu/handle/2117/120991
TRUE,795,Prevalidated ridge regression is a highly-efficient drop-in replacement for logistic regression for high-dimensional data,TRUE,FALSE,FALSE,FALSE,https://arxiv.org/abs/2401.15610
TRUE,767,Progressive Ensemble Learning for In-sample Imagery Data Cleaning,FALSE,TRUE,FALSE,FALSE,https://ieeexplore.ieee.org/abstract/document/10693472/
TRUE,418,Probabilistic Active Learning with Structure-Sensitive Kernels,FALSE,FALSE,TRUE,FALSE,https://www.researchgate.net/profile/Vincent-Lemaire-3/publication/321798314_Workshop_and_Tutorial_on_Interactive_Adaptive_Learning_IAL_ECML_PKDD_2017_Skopje_Macedonia_Proceedings/links/5bd9791392851c6b279bc6b6/Workshop-and-Tutorial-on-Interactive-Adaptive-Learning-IAL-ECML-PKDD-2017-Skopje-Macedonia-Proceedings.pdf#page=42
TRUE,541,A collection of quality diversity optimization problems derived from hyperparameter optimization of machine learning models,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3520304.3534003
TRUE,211,"Hyperparameter importance of quantum neural
networks across small datasets",TRUE,FALSE,TRUE,FALSE,https://scholarlypublications.universiteitleiden.nl/access/item%3A3494238/download
TRUE,567,Hpo-b: A large-scale reproducible benchmark for black-box hpo based on openml,FALSE,TRUE,TRUE,FALSE,https://arxiv.org/abs/2106.06257
TRUE,575,GENERATING DATASETS FOR THE BINARY CLASSIFICATION TASK BASED ON THEIR CHARACTERISTIC DESCRIPTIONS,FALSE,FALSE,TRUE,FALSE,https://search.proquest.com/openview/2e6250aa2423e69b6a3d390ad03cc6bf/1?pq-origsite=gscholar&cbl=2045975
TRUE,1093,Autonoml: Towards an integrated framework for autonomous machine learning,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2012.12600
TRUE,25,Brain-inspired trustworthy hyperdimensional computing with efficient uncertainty quantification,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/10323657/
TRUE,1158,"A review of meta-level learning in the context of multi-component, multi-level evolving prediction systems",FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2007.10818
TRUE,75,Randomization as regularization: A degrees of freedom explanation for random forest success,FALSE,FALSE,TRUE,FALSE,https://www.jmlr.org/papers/v21/19-905.html
TRUE,1241,Component-wise boosting of targets for multi-output prediction,FALSE,FALSE,TRUE,TRUE,https://arxiv.org/abs/1904.03943
TRUE,453,Neural Network Hyperparameter Optimization with Sparse Grids,FALSE,TRUE,TRUE,FALSE,https://mediatum.ub.tum.de/doc/1728129/document.pdf
TRUE,1194,Why In-Context Learning Transformers are Tabular Data Classifiers,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2405.13396
TRUE,553,Towards Tabular Foundation Models,TRUE,FALSE,FALSE,FALSE,https://hal.science/hal-04440710/
TRUE,1157,Cyber Security Requirements for Platforms Enhancing AI Reproducibility,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2309.15525
TRUE,1383,Using complexity measures to determine the structure of directed acyclic graphs in multiclass classification,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S156849461830019X
TRUE,707,Uso de meta-aprendizado para avaliar a tunagem para o algoritmo Máquina de vetores de suporte,FALSE,TRUE,FALSE,FALSE,https://www.repositorio.ufal.br/handle/123456789/13461
TRUE,1311,Faster DBSCAN via subsampled similarity queries,FALSE,FALSE,TRUE,FALSE,https://proceedings.neurips.cc/paper_files/paper/2020/hash/fdf1bc5669e8ff5ba45d02fded729feb-Abstract.html
TRUE,459,Hyperparameters and tuning strategies for random forest,FALSE,FALSE,TRUE,TRUE,https://wires.onlinelibrary.wiley.com/doi/abs/10.1002/widm.1301
TRUE,407,A decision support framework for automl systems: A meta-learning approach,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/8955514/
TRUE,769,Correcting classifiers for sample selection bias in two‐phase case‐control studies,FALSE,FALSE,TRUE,FALSE,https://onlinelibrary.wiley.com/doi/abs/10.1155/2017/7847531
TRUE,208,Informative Hyper-parameter Optimization and Selection,FALSE,FALSE,TRUE,FALSE,https://escholarship.org/uc/item/7tj9c69t
TRUE,1207,Weighted Pairwise Difference Learning,TRUE,FALSE,FALSE,FALSE,https://www.informatik.uni-wuerzburg.de/fileadmin/1003-lwda24/LWDA_Paper/KDML_LWDA_CRC_169.pdf
TRUE,1335,Engineering fair machine learning pipelines,FALSE,FALSE,TRUE,FALSE,http://hirzels.com/martin/papers/rai21-fairness.pdf
TRUE,1047,Data-driven advice for applying machine learning to bioinformatics problems,FALSE,FALSE,TRUE,FALSE,https://www.worldscientific.com/doi/abs/10.1142/9789813235533_0018
TRUE,194,Automating String Encoding in AutoML,TRUE,FALSE,TRUE,FALSE,https://pure.tue.nl/ws/portalfiles/portal/319777301/Lam_C.pdf
TRUE,217,Estimating the Replication Probability of Significant Classification Benchmark Experiments,FALSE,FALSE,TRUE,FALSE,https://www.jmlr.org/papers/v25/24-0158.html
TRUE,628,Some Statistical and Data Challenges When Building Early-Stage Digital Experimentation and Measurement Capabilities,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2405.03579
TRUE,316,Map-elites with cosine-similarity for evolutionary ensemble learning,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-29573-7_6
TRUE,549,L'Apprentissage artificiel au service du profilage des données,FALSE,FALSE,TRUE,FALSE,https://theses.hal.science/tel-04022895/
TRUE,284,Random forest kernel for high-dimension low sample size classification,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s11222-023-10309-0
TRUE,445,Handling Missing Data with Markov Boundary,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-22064-7_24
TRUE,968,Learnable Numerical Input Normalization for Tabular Representation Learning based on B-splines,FALSE,FALSE,TRUE,FALSE,https://openreview.net/forum?id=UXIjKZwJts
TRUE,1422,Data-Centric AI: Tabular Data Synthesis with Deep Generative Models,FALSE,FALSE,TRUE,FALSE,https://openaccess.wgtn.ac.nz/articles/thesis/Data-Centric_AI_Tabular_Data_Synthesis_with_Deep_Generative_Models/27014419
TRUE,944,Cooperative vs Individual Learning in a Constrained Environment,FALSE,FALSE,TRUE,FALSE,https://scholar.archive.org/work/jr6knrg6krbzpakja7573hlpmy/access/wayback/https://books.fe.up.pt/index.php/feup/catalog/download/67/290/224#page=106
TRUE,221,A Variational Bayesian Approach for Combining Weak Learners into a Strong Learner in Regression Problems,TRUE,FALSE,FALSE,FALSE,https://search.proquest.com/openview/02387cc6333bb2ed9c5ae4670383836e/1?pq-origsite=gscholar&cbl=18750&diss=y
TRUE,1228,Pedagogical Rule Extraction to Learn Interpretable Models-an Empirical Study,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2112.13285
TRUE,212,Interpretable Mesomorphic Networks for Tabular Data,TRUE,FALSE,FALSE,FALSE,https://openreview.net/forum?id=PmLty7tODm
TRUE,1282,FedTLBOHB: Efficient Hyperband with Transfer Learning for Vertical Federated Learning,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/10065681/
TRUE,12,Subtab: Subsetting features of tabular data for self-supervised representation learning,TRUE,FALSE,FALSE,FALSE,https://proceedings.neurips.cc/paper/2021/hash/9c8661befae6dbcd08304dbf4dcaf0db-Abstract.html
TRUE,995,Diversity forests: Using split sampling to allow for complex split procedures in random forest,FALSE,FALSE,TRUE,FALSE,https://epub.ub.uni-muenchen.de/73377/
TRUE,320,Novel semi-supervised algorithms based on extreme learning machine for unbalanced data streams with concept drift,FALSE,FALSE,TRUE,FALSE,https://repositorio.ifes.edu.br/handle/123456789/1859
TRUE,1235,Efficient approximation of asymmetric shapley values using functional decomposition,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-40837-3_2
TRUE,946,Joint Probability Trees,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2302.07167
TRUE,1361,Practical and sample efficient zero-shot hpo,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2007.13382
TRUE,361,Heterogenní kernel,FALSE,FALSE,TRUE,FALSE,https://dspace.cvut.cz/handle/10467/83219
TRUE,560,Macfe: A meta-learning and causality based feature engineering framework,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-19493-1_5
TRUE,1515,Can semi-supervised learning use all the data effectively? A lower bound perspective,FALSE,FALSE,TRUE,FALSE,https://proceedings.neurips.cc/paper_files/paper/2023/hash/458fa8ee331566383d8e74bdb647f829-Abstract-Conference.html
TRUE,982,Proposal for the 1<sup>st</sup> Interdisciplinary Workshop on Algorithm Selection and Meta-Learning in Information Retrieval (AMIR),FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-030-15719-7_53
TRUE,199,The joint-effect of imbalanced and missing data: a challenging task in data analysis,FALSE,FALSE,FALSE,TRUE,https://estudogeral.uc.pt/handle/10316/103003
TRUE,1182,Analysis and Modification of Mutual Information-Based Feature Selection Methods Regarding Data Imbalance and Incompleteness,FALSE,FALSE,TRUE,FALSE,https://search.proquest.com/openview/bdb546b0fa6731b6eb69d46daddee3b2/1?pq-origsite=gscholar&cbl=18750&diss=y
TRUE,1701,A novel self-directed learning framework for cluster ensemble,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S1319157822002300
TRUE,783,Comparativa del consumo energético de algoritmos de aprendizaje automático,FALSE,FALSE,TRUE,FALSE,https://burjcdigital.urjc.es/items/06af16dc-0ba3-434a-b45b-d1a10998d731
TRUE,1582,Reduced dilation-erosion perceptron for binary classification,FALSE,TRUE,TRUE,FALSE,https://www.mdpi.com/2227-7390/8/4/512
TRUE,1310,Learning Dependence Representations with CNNs,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/8629670/
TRUE,269,Deep learning for churn prediction,TRUE,FALSE,FALSE,FALSE,https://theses.hal.science/tel-04546983/
TRUE,1087,"Bag of Tricks for Multimodal AutoML with Image, Text, and Tabular Data",FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2412.16243
TRUE,154,Ensemble Clustering based on Meta-Learning and Hyperparameter Optimization,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.14778/3681954.3681970
TRUE,402,Benchmarking Auto-WEKA on a Commodity Machine.,FALSE,FALSE,TRUE,FALSE,https://www.scitepress.org/PublishedPapers/2018/69148/69148.pdf
TRUE,661,Training and Cross-Validating Machine Learning Pipelines with Limited Memory,FALSE,FALSE,TRUE,FALSE,https://openreview.net/forum?id=4LkaPSHUQQ
TRUE,492,Speeding up algorithm selection using average ranking and active testing by introducing runtime,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s10994-017-5687-8
TRUE,1688,Toward automated machine learning in vibrational spectroscopy: Use and settings of genetic algorithms for pre-processing and regression optimization,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S0169743921002124
TRUE,1290,Integration of evolutionary automated machine learning with structural sensitivity analysis for composite pipelines,TRUE,FALSE,FALSE,FALSE,https://www.sciencedirect.com/science/article/pii/S0950705124009973
TRUE,1332,Where are we now? A large benchmark study of recent symbolic regression methods,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3205455.3205539
TRUE,1547,Adaptable: Test-time adaptation for tabular data via shift-aware uncertainty calibrator and label distribution handler,TRUE,FALSE,FALSE,FALSE,https://arxiv.org/abs/2407.10784
TRUE,851,Deep learning for electrophysiological investigation and estimation of anesthetic-induced unconsciousness,FALSE,FALSE,TRUE,FALSE,https://search.proquest.com/openview/51285b341f28cc17d22c5c02eb1874d6/1?pq-origsite=gscholar&cbl=2026366&diss=y
TRUE,1520,"Dehb: Evolutionary hyperband for scalable, robust and efficient hyperparameter optimization",FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2105.09821
TRUE,376,Towards a low-code solution for monitoring machine learning model performance,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3417990.3420196
TRUE,182,Confident Learning for Machines and Humans,FALSE,TRUE,FALSE,FALSE,https://dspace.mit.edu/handle/1721.1/139321
TRUE,491,Exchangeable Dataset Amortization for Bayesian Posterior Inference,TRUE,FALSE,FALSE,FALSE,https://openreview.net/forum?id=Jos5c7vJPP
TRUE,327,Pitfalls in quantification assessment,FALSE,FALSE,TRUE,FALSE,https://repositorio.usp.br/directbitstream/80a50292-fb10-4883-90b6-49ebe56e163b/3060056.pdf
TRUE,1466,AutoML in heavily constrained applications,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s00778-023-00820-1
TRUE,1716,Supplementary material Learning search spaces for Bayesian optimization: Another view of hyperparameter transfer learning,FALSE,FALSE,TRUE,FALSE,https://proceedings.neurips.cc/paper_files/paper/2019/file/6ea3f1874b188558fafbab78e8c3a968-Supplemental.zip
TRUE,152,Recent advances in formal explainability,FALSE,FALSE,TRUE,FALSE,https://theses.hal.science/tel-04502234/
TRUE,1136,An Extensive Checklist for Building AutoML Systems.,FALSE,FALSE,TRUE,FALSE,https://www.researchgate.net/profile/Thiloshon-Nagarajah/publication/333394457_An_Extensive_Checklist_for_Building_AutoML_Systems/links/5d09d44f458515ea1a70b29d/An-Extensive-Checklist-for-Building-AutoML-Systems.pdf
TRUE,1099,ROPAC: Rule OPtimized Aggregation Classifier,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S0957417424007632
TRUE,1401,MetaLIRS: Meta-learning for Imputation and Regression Selection,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-77731-8_15
TRUE,135,Sampling uncertainty versus method uncertainty: A general framework with applications to omics biomarker selection,FALSE,FALSE,TRUE,FALSE,https://onlinelibrary.wiley.com/doi/abs/10.1002/bimj.201800309
TRUE,268,Single-shot Hyper-parameter Optimization for Federated Learning: A General Algorithm &amp; Analysis,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2202.08338
TRUE,304,Aslib: A benchmark library for algorithm selection,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S0004370216300388
